,Unnamed: 0,Title,Location,Company,Salary,City,Sal,Pay,entry_job,senior_job,temp_job,analyst,developer,designer,engineer,assistant,administrator,scientist,officer,architect,consultant,tester,planner,controller
1304,8215,Data Visualisation Analyst,West London,Harnham,"£40,000 - £45,000 a year",London,42500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1305,8227,HR Data Analyst,Chiswick,Pertemps Network Group,"£33,000 a year",London,33000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1306,8238,Junior Systems Support Analyst,London,Venturi,"£25,000 - £35,000 a year",London,30000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1307,8243,Forensic Data Analyst,London,Warner Scott,"£30,000 - £40,000 a year",London,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1308,8244,Integration Analyst,London,Stanton House,"£50,000 - £60,000 a year",London,55000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1309,8270,Data Warehouse Architect (eCommerce),London,Lawrence Harvey,"£75,000 - £80,000 a year",London,77500.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1310,8284,Data Analyst,London,Airfinity,"£35,000 - £45,000 a year",London,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1311,8287,Asset and Compliance Data Analyst,London,Page Personnel - UK,"£35,000 - £40,000 a year",London,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1312,8302,Data & Research Analyst,London,Inspiring Interns,"£25,000 a year",London,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1313,8306,Junior Application Support Analyst,London,Bankable,"£22,000 - £38,000 a year",London,30000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1314,8312,Pricing Analyst,London ,Urban Empire Recruitment,"£25,000 - £30,000 a year",London,27500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1315,8315,Market Research Analyst,London,Michael Page UK,"£35,000 - £40,000 a year",London,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1316,8316,Senior Data Insight Analyst,London,Aspire Data Recruitment,"£35,000 - £45,000 a year",London,40000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1317,8318,Business Solution Analyst,London ,TalentPool,"£45,000 a year",London,45000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1318,8331,Quantitative Analyst,London,Behaviour Lab,"£33,000 a year",London,33000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1319,8333,Credit Risk Analyst (Professional),London,Harnham,"£30,000 - £45,000 a year",London,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1320,8335,Mergers and Acquisition Analyst - London,London,Beach Baker Property Recruitment,"£50,000 - £60,000 a year",London,55000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1321,8343,Data Analyst,London,3Search,"£47,000 - £55,000 a year",London,51000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1322,8345,HRIS Analyst,London,KennedyPearce Consulting,"£30,000 - £40,000 a year",London,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1323,8346,Data Analyst,London,Blayze Group,"£30,000 - £35,000 a year",London,32500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1324,8347,Junior Sustainability & Energy Analyst,London,Mattinson Partnership,"£20,000 - £24,000 a year",London,22000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1325,8348,Junior Digital Analyst,London,Michael Page UK,"£28,000 - £32,000 a year",London,30000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1326,8349,"Senior Data Analyst, Tableau",London,Aspire Data Recruitment,"£40,000 - £45,000 a year",London,42500.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1327,8351,Policy Analyst,London,Michael Page UK,"£35,000 - £40,000 a year",London,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1328,14084,Data Visualisation Analyst,Bexleyheath,Metropolitan Police,"£43,463 a year",Dartford,43463.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1329,14086,Data Analyst – Excel,Dartford,Pearson Whiffin Recruitment,"£35,000 - £40,000 a year",Dartford,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1330,14096,Database & Spreadsheet Analyst,Purfleet,Emplovee,"£22,000 - £25,000 a year",Dartford,23500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1331,14097,Database & Spreadsheet Analyst,Purfleet,OPR,"£22,000 - £25,000 a year",Dartford,23500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1332,14101,Database & Spreadsheet Analyst,Purfleet,Redex Recruitment,"£22,000 - £25,000 a year",Dartford,23500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1333,14103,"Reporting Analyst, Dartford",Dartford,Langley James IT Recruitment,"£36,000 a year",Dartford,36000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1334,14106,Finance Analyst - Gravesend,Gravesend,Moove Europe,"£40,000 a year",Dartford,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1335,14108,"Systems Analyst, Dartford",Dartford,Langley James IT Recruitment,"£35,000 a year",Dartford,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1336,14113,Decision Science Analyst,Bromley,Aspire Data Recruitment,"£35,000 - £40,000 a year",Dartford,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1337,14114,Systems Analyst,Thurrock,Premier Work Support,"£40,000 - £45,000 a year",Dartford,42500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1338,14123,Senior Application Analyst EMEAA,Rainham,Michael Page UK,"£45,000 - £55,000 a year",Dartford,50000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1339,14124,"Dynamics NAV Finance Systems Analyst - Dartford, Kent, UK",Dartford,Conspicuous,"£45,000 a year",Dartford,45000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1340,14125,Business Intelligence Analyst - SQL,Bromley,Aspire Data Recruitment,"£45,000 a year",Bradford,45000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1341,14127,Senior Decision Science Analysts,Bromley,Aspire Data Recruitment,"£50,000 - £60,000 a year",Bradford,55000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1342,14129,Predictive Modelling Analyst,Bromley,Aspire Data Recruitment,"£35,000 - £45,000 a year",Bradford,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1343,14149,Research Data Quality Analyst - 37 months,Bradford,Bradford Teaching Hospitals NHS Foundation Trust,"£30,401 - £37,267 a year",Bradford,33834.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1344,14150,Business Analyst,Bradford,Multiple Brands,"£40,000 a year",Bradford,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1345,14152,Resource Planning Analyst,Bradford,XPO Logistics,"£25,000 a year",Bradford,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1346,14155,Data and Reporting Analyst,Bradford,Headway Recruitment,"£35,000 a year",Bradford,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1347,14156,Data Analyst,Bradford,Pareto Law,"£23,000 a year",Bradford,23000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1348,14166,IT Service Analyst,Leeds ,Hermes,"£25,000 - £28,000 a year",Leeds,26500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1349,14167,QC Analyst – Microbiology,Bradford,Beautiful Recruitment,"£25,000 a year",Bradford,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1350,14168,Data Analyst ( Python / R ),Bradford,Venturi,"£30,000 - £40,000 a year",Bradford,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1351,14169,Reporting Analyst,Leeds,University of Leeds,"£27,511 - £32,817 a year",Leeds,30164.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1352,14170,IT Systems Support Analyst,Bradford ,Yorkshire Building Society,"£19,000 - £21,000 a year",Bradford,20000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1353,14173,Data Analyst,Ilkley ,Pi Healthcare,"£23,000 - £28,000 a year",Leeds,25500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1354,14180,Customer Contact Analyst,Leeds ,Hermes,"£23,750 - £26,250 a year",Leeds,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1355,14187,Systems Analyst,Bradford,Anchor Trust,"£38,000 a year",Bradford,38000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1356,14188,Analyst,Leeds ,NHS England and NHS Improvement,"£37,570 - £43,772 a year",Leeds,40671.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1357,14189,Innovation Analyst,Leeds,Yorkshire Housing Limited,"£36,447 a year",Leeds,36447.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1358,14199,Junior Marketing Analyst,Leeds,Search Laboratory,"£20,000 a year",Leeds,20000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1359,14200,"DWP Business Continuity, Resilience and Emergency Response B...",Leeds,UK Government - Department for Work and Pensions,"£31,208 - £33,448 a year",Leeds,32328.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,14202,Business Intelligence Analyst,Huddersfield ,Buy it Direct,"£35,000 a year",Bradford,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1361,14227,Data Analyst,Morley,Harnham,"£30,000 - £38,000 a year",Bradford,34000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1362,14229,Network Test Engineer,Bradford ,Virgin Media,"£50,000 a year",Bradford,50000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1363,14231,Data Analyst,Leeds,Gibson Hollyomes Recruitment,"£20,000 - £25,000 a year",Leeds,22500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1364,14232,Pricing Analyst,Leeds,Lloyds Banking Group,"£33,750 - £37,500 a year",Leeds,35625.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1365,14234,"Business Intelligence Analyst (BI Analyst, Data Analyst, SQL...",Leeds,Ampersand Consulting,"£30,000 - £35,000 a year",Leeds,32500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1366,14235,Business Analyst,Huddersfield ,FMG,"£30,000 - £35,000 a year",Leeds,32500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1367,14244,Risk Analyst,Leeds,Capita Plc,"£30,000 a year",Leeds,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1368,14245,Project Support Analyst Manchester/Leeds/York,Leeds,Arriva,"£20,001 - £23,172 a year",Leeds,21586.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1369,14246,Wholesale Billing Analyst,Bradford ,Virgin Media,"£25,000 a year",Bradford,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1370,14247,Business Analyst,Bradford,Oscar Technology,"£50,000 a year",Bradford,50000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1371,14249,Data Analyst Trainer,Leeds,Morgan Hunt Group,"£45,000 a year",Leeds,45000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1372,14253,Business Analyst,Leeds,IT Jack Ltd,"£32,000 - £37,000 a year",Leeds,34500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1373,14263,Business Analyst (Warehouse Operations),Huddersfield ,Buy It Direct,"£40,000 a year",Leeds,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1374,14266,BI and Reporting Analyst,Leeds,InterQuest Group,"£60,000 a year",Leeds,60000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1375,14286,Pricing Analyst,Bradford,Gap Professional,"£27,000 a year",Bradford,27000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1376,14304,Resource Planning Analyst - DJPF1291,Leeds,Douglas Jackson,"£25,000 a year",Leeds,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1377,14308,Senior Data Analyst,Leeds,Harnham,"£50,000 - £80,000 a year",Leeds,65000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1378,14318,Solutions Architect,Leeds ,Yorkshire Building Society,"£66,000 a year",Leeds,66000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1379,14319,"Data Developer (SQL, Tableau, SSRS)",Leeds,Ampersand Consulting,"£38,000 - £42,000 a year",Leeds,40000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1380,14321,Fraud Analyst,West Yorkshire,Harnham,"£40,000 - £50,000 a year",York,45000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1381,14325,BI Analyst Developer,Huddersfield ,Buy It Direct,"£50,000 a year",Leeds,50000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1382,14326,Reporting Analyst,Leeds,Page Personnel - UK,"£27,000 - £32,000 a year",Leeds,29500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1383,14340,Call Quality Analyst,Leeds,BW Legal,"£18,000 - £24,000 a year",Leeds,21000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1384,14361,SQL Developer/Analyst,Leeds,Oscar Technology,"£35,000 a year",Leeds,35000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1385,14365,Data Analyst,Leeds,Corecom Consulting,"£35,000 a year",Leeds,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1386,14376,Pricing Analyst,Bradford,gap personnel,"£27,000 a year",Bradford,27000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1387,14378,Junior Project Support & BI Analyst,Leeds,The Consulting Consortium,"£21,000 a year",Leeds,21000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1388,14385,Interim Commercial Analyst,Leeds,Woodrow Mercer,"£45,000 - £52,000 a year",Leeds,48500.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1389,14396,Lead Customer Analyst,Bradford,Aspire Data Recruitment,"£40,000 - £55,000 a year",Bradford,47500.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1390,14397,Software Product Analyst,Leeds,Solo Search,"£30,000 - £45,000 a year",Leeds,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1391,14424,Call Quality Analyst,Leeds,Gap Professional,"£18,000 - £24,000 a year",Leeds,21000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1392,14434,IT Support Analyst,Leeds,Interface Recruitment,"£20,000 - £24,000 a year",Leeds,22000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1393,14436,Digital Analyst,Leeds,Harnham,"£30,000 - £40,000 a year",Leeds,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1394,14437,Business Analyst,Leeds,Solo Search,"£30,000 - £45,000 a year",Leeds,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1395,14440,Digital Performance Analyst,Leeds,Michael Page UK,"£22,000 - £25,000 a year",Leeds,23500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1396,14442,Software Tester,Huddersfield ,Buy It Direct,"£40,000 a year",Leeds,40000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1397,14454,Web Analyst,Leeds,Harnham,"£35,000 - £45,000 a year",Leeds,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1398,14456,Junior Robotics Process Automation,Leeds,FDM Group - FDM Graduate Programme,"£23,500 - £26,000 a year",Leeds,24750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,14459,Finance Analyst,Leeds,Willoughby Professional Ltd,"£30,000 - £32,000 a year",Leeds,31000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1400,14460,"Data Analyst – T-SQL, Power BI, SSRS (Fixed Term Contract)",Leeds,Proactive.IT Appointments,"£32,000 - £43,000 a year",Leeds,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1401,14472,Commercial Finance Analyst,Leeds,Gifford and Partners Recruitment,"£23,000 - £32,000 a year",Leeds,27500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1402,14473,Product Owner,Leeds ,Medisoft Limited,"£44,000 a year",Leeds,44000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,14474,Senior SOC Analyst,Leeds,La Fosse Associates,"£50,000 - £60,000 a year",Leeds,55000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1404,14475,Senior Programme Manager,West Yorkshire,Cactus Search,"£90,000 a year",York,90000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,14476,SQL Report Writer - £25-35k + Home work or Flexi Time + Bens...,Leeds,Interface Recruitment,"£25,000 - £35,000 a year",Leeds,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,14477,Application Support Analyst,Leeds,Corecom Consulting,"£40,000 a year",Leeds,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1407,14479,Call Quality Analyst,Leeds,Brewster Partners,"£18,000 - £24,000 a year",Leeds,21000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1408,14491,MI and Reporting Analyst,Leeds,Interface Recruitment,"£25,000 - £30,000 a year",Leeds,27500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1409,14496,Lead Salesforce Consultant,Leeds,Alscient Limited,"£50,000 - £65,000 a year",Leeds,57500.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1410,14499,Informatica Architect,Leeds,BD Consult Limited,"£70,000 a year",Leeds,70000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1411,14510,Applied Statistical Modelling Analyst,Leeds,Aspire Data Recruitment,"£40,000 a year",Leeds,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1412,14511,Application Support Analyst - Perm - Leeds,Leeds,Parity Professionals,"£33,797 - £40,322 a year",Leeds,37059.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1413,14512,Business Systems Analyst - Global Manufacturer - CYCLE170,Leeds,Interface Recruitment,"£22,000 - £28,000 a year",Leeds,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1414,14517,Associate Consultant,Halifax,IDEX Consulting,"£30,000 - £35,000 a year",Leeds,32500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1415,14519,Business Intelligence Analyst - Large supportive Company,Leeds,Interface Recruitment,"£35,000 a year",Leeds,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1416,14529,Finance Systems Analyst,Leeds,Michael Page UK,"£32,397 - £35,391 a year",Leeds,33894.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1417,14534,Network Security Engineer,Leeds,AWD Recruitment Limited,"£50,000 a year",Leeds,50000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1418,14536,BI Analyst,Leeds,Corecom Consulting,"£50,000 - £60,000 a year",Leeds,55000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1419,14537,Senior ALM Analyst,Leeds,Michael Page UK,"£45,000 - £52,000 a year",Leeds,48500.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1420,14538,Business Analyst (Business Intelligence Team) Data Warehouse...,Leeds,Interface Recruitment,"£40,000 - £45,000 a year",Leeds,42500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1421,14549,Senior Credit Risk Analyst,Leeds,Harnham,"£32,000 - £38,000 a year",Leeds,35000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1422,14551,Security Operations Engineer,Leeds,Syntax Consultancy Limited,"£40,000 - £50,000 a year",Leeds,45000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1423,14552,Software Developer,Leeds,STEM Graduates,"£45,000 a year",Leeds,45000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1424,14553,Call Quality Analyst,Leeds,gap personnel,"£18,000 - £24,000 a year",Leeds,21000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1425,14568,Business intelligence officer,Leeds,Page Personnel - UK,"£30,000 a year",Leeds,30000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1426,14570,System Analyst - Retail Banking,Leeds,Spier Consulting,"£75,000 a year",Leeds,75000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1427,14572,Business Analyst (eCommerce),Leeds,Interaction Recruitment,"£30,000 - £35,000 a year",Leeds,32500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1428,14574,Finance Systems Analyst - 12 Month FTC,Leeds,Sewell Wallis,"£28,000 - £35,000 a year",Leeds,31500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1429,14575,Temporary Business Intelligence Officer,Leeds,Page Personnel - UK,"£30,000 - £36,000 a year",Leeds,33000.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1430,14587,IT Support Analyst - Global Brand - Projects and BAU - HOOP,Leeds,Interface Recruitment,"£28,000 - £32,000 a year",Leeds,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1431,14588,Interim Commercial Analyst,Leeds,Michael Page UK,"£45,000 - £50,000 a year",Leeds,47500.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1432,14589,Network Project Engineer,Leeds,Syntax Consultancy Limited,"£38,000 - £42,000 a year",Leeds,40000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1433,14590,Business Intelligence Analyst - Newly formed BI function wit...,Leeds,Interface Recruitment,"£25,000 - £35,000 a year",Leeds,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1434,14591,Senior Digital Insight Analyst,Leeds,Harnham,"£40,000 - £50,000 a year",Leeds,45000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1435,14593,Application & Desktop Support Team Lead,Leeds,Interface Recruitment,"£28,000 - £32,000 a year",Leeds,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,14594,Digital Analytics Consultant - Adobe Implementation,Leeds,Harnham,"£45,000 - £55,000 a year",Leeds,50000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1437,14604,Junior to intermediate - Proclaim Developer,Leeds,Interface Recruitment,"£25,000 - £30,000 a year",Leeds,27500.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1438,14609,Senior Analyst Programmer,Leeds,Interface Recruitment,"£30,000 - £40,000 a year",Leeds,35000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1439,14613,Proclaim Developer case management - Leeds City Centre,Leeds,Interface IT,"£25,000 - £30,000 a year",Leeds,27500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1440,14623,Proclaim case management developer - Leeds City Centre,Leeds,Interface IT,"£40,000 a year",Leeds,40000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1441,14628,Senior Developer,Leeds ,Hermes,"£50,000 a year",Leeds,50000.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1442,14629,Scrum Master,Leeds,Morgan McKinley,"£20,000 - £40,000 a year",Leeds,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,14631,Software Test Engineer Automation,Leeds,Interface Recruitment,"£35,000 - £48,000 a year",Leeds,41500.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1444,14642,Senior CRO / Insights Manager,Leeds,Pertemps Network Group,"£25,000 - £35,000 a year",Leeds,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,14644,Senior CRO / Insights Manager,Leeds,Network Marketing – Marketing Recruitment,"£25,000 - £35,000 a year",Leeds,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,14645,Systems Support Analyst - North Leeds - Growing Service - RE...,Leeds,Interface IT,"£28,000 a year",Leeds,28000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1447,14646,Senior BI Developer - FS Client with Data Driven Culture - R...,Leeds,Interface Recruitment,"£30,000 a year",Leeds,30000.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1448,14650,Automation Tester,Leeds,Solo Search,"£45,000 a year",Leeds,45000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1449,14698,Data Assurance Analyst,Milton Keynes,Milton Keynes University Hospital NHS Foundation T...,"£24,214 - £30,112 a year",Milton Keynes,27163.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1450,14699,Data Analyst,Milton Keynes,Pareto Law,"£23,000 - £28,000 a year",Milton Keynes,25500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1451,14700,Data Analyst,Milton Keynes,VASSIT,"£45,000 - £55,000 a year",Milton Keynes,50000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1452,14703,First Line Analyst Out of Hours (Nights - 20:00 - 07:00 4 Da...,Milton Keynes,Managed 24/7,"£18,000 - £25,000 a year",Milton Keynes,21500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1453,14704,Data Analyst,Milton Keynes ,Network Rail,"£29,235 - £30,525 a year",Milton Keynes,29880.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1454,14705,First Line Analyst (SC Cleared),Milton Keynes,managed.,"£18,000 - £23,000 a year",Milton Keynes,20500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1455,14706,Data Insight Analyst,Milton Keynes,World Vision UK,"£35,000 a year",Milton Keynes,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1456,14711,Forecast & Planning Analyst,Milton Keynes ,Volkswagen Financial Services UK,"£26,530 a year",Milton Keynes,26530.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1457,14712,Business Analyst - Big Data Project,Milton Keynes,VASSIT,"£45,000 - £55,000 a year",Milton Keynes,50000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1458,14714,Timetable Development Analyst,Milton Keynes ,Network Rail,"£24,500 a year",Milton Keynes,24500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
